id,source,lang-source,author,license,sme-reviewed,premium,lang-source-dict
2b17533e-a50a-4aba-a852-57b03ecec252,Sprongcassatie,nl-nl,Rechtspraak,CC0,True,False,Overeenkomst tussen partijen inhoudende dat hun geschil na de einduitspraak in eerste aanleg direct (zonder hoger beroep) in cassatie aan de Hoge Raad zal worden voorgelegd.
35f0b0b6-1619-4174-bfb3-da874cb2a6f3,Staande magistratuur,nl-nl,Rechtspraak,CC0,True,False,Vertegenwoordigers van het Openbaar Ministerie. Zie ook: Rechterlijke macht.
10dbd0ce-ec41-42c9-a496-0ba55ee20f28,Strafblad,nl-nl,Rechtspraak,CC0,True,False,"Vermelding in het strafregister dat aantekeningen bevat over de keren dat iemand in het verleden verdacht werd van strafbare feiten (met name misdrijven) en over de afloop daarvan (sepot, vrijspraak, veroordeling)."
fb29808b-c25a-475b-a2e7-1e36d4e7c2b9,Strafbeschikking,nl-nl,Rechtspraak,CC0,True,False,"Sanctie die zelfstandig is op te leggen door het Openbaar Ministerie voor misdrijven en overtredingen waarop een gevangenisstraf staat van maximaal zes jaar. Als de verdachte het er niet mee eens is, kan hij hiertegen verzet aantekenen bij de strafrechter."
b682e8fa-53f5-4517-9ea9-82eeed501bf9,Strafrechtspraak,nl-nl,Rechtspraak,CC0,True,False,Rechtspraak die zich bezighoudt met de berechting van strafbare feiten (overtredingen en misdrijven).
31ea1891-f5d1-4ed3-9865-9cd9ff0b811b,Strafregister,nl-nl,Rechtspraak,CC0,True,False,"Ook: Justitieel Documentatie Systeem (JDS). Register waarin wordt bijgehouden wie wanneer verdacht werd van welk strafbaar feit (met name misdrijven) en over de afloop daarvan (sepot, vrijspraak of veroordeling). Degenen die in het register voorkomen “hebben een strafblad”. Zie: Strafblad"
f06f1b96-c352-485f-8eef-59dbe8ff4c7c,Subsidiair,nl-nl,Rechtspraak,CC0,True,False,Volgt altijd op primair; met primair wordt de maximaal haalbare vordering of tenlastelegging aangegeven. De subsidiaire vordering wordt ingesteld voor het geval dat de eerste vordering (primair) niet tot het beoogde resultaat zal leiden. Bijvoorbeeld: primair wordt ten laste gelegd dat verdachte diefstal met geweld heeft gepleegd; subsidiair wordt alleen diefstal ten laste gelegd.
41d7b19d-ffef-49a3-9ad2-4c34b2b20e3d,Surséance van betaling,nl-nl,Rechtspraak,CC0,True,False,Door de rechter verleende opschorting van betalingsverplichtingen.
88039ba1-8456-4145-8251-6612b79641e9,Taakstraf,nl-nl,Rechtspraak,CC0,True,False,Werkstraf. Het verrichten van onbetaald werk.
2af84f29-11fe-47f4-a545-34c9e29d7677,Tenlastelegging,nl-nl,Rechtspraak,CC0,True,False,Deel van de dagvaarding in strafzaken waarin staat waar het Openbaar Ministerie de verdachte van beschuldigt.
92a8a574-6cca-4986-b1c1-ce4fab9e7587,Tenuitvoerlegging,nl-nl,Rechtspraak,CC0,True,False,"Uitvoering van een arrest of uitspraak, desnoods met behulp van een deurwaarder."
b1060b6a-40ac-4303-8dee-4ad7d4c4e339,Terbeschikkingstelling (tbs),nl-nl,Rechtspraak,CC0,True,False,"Maatregel die de rechter kan opleggen aan een psychisch gestoorde veroordeelde. De terbeschikkinggestelde kan aan dwangverpleging worden onderworpen of moet zich aan bepaalde aanwijzingen van de rechter houden. Het doel van de tbs-maatregel is de maatschappij op de kortere en langere termijn te beveiligen. Om de maatschappij op korte termijn te beveiligen verblijft de dader in de gesloten kliniek. Beveiliging van de maatschappij op langere termijn wordt gerealiseerd door behandeling van de dader, die er op is gericht herhaling van het misdrijf te voorkomen."
0936bb16-b350-4a15-83df-917bddfec115,Toevoeging,nl-nl,Rechtspraak,CC0,True,False,Beslissing van de Raad voor Rechtsbijstand waarmee aan een rechtzoekende voor een bepaalde procedure een raadsman wordt toegewezen.
054f4d73-5900-489e-a2c0-0d821f73f0d2,Transactie,nl-nl,Rechtspraak,CC0,True,False,"Aanbod van de officier van justitie aan de verdachte om een strafzaak buiten de rechter om te doen. Als de verdachte hiermee akkoord gaat, dan ziet de officier af van verdere strafvervolging."
25e04c28-43b7-4667-af2b-381b4fce3ed9,Tussenkomst,nl-nl,Rechtspraak,CC0,True,False,Situatie waarin een derde partij zich stelt (tussenkomt) in een lopende zaak
e18e3165-a45b-4e27-9e78-6d5ed02dceb7,Tussenuitspraak,nl-nl,Rechtspraak,CC0,True,False,"Uitspraak waarbij de rechter geen eindbeslissing geeft, maar bijvoorbeeld een bewijsopdracht of onderzoek beveelt waarvan de beslissing van de zaak afhankelijk kan zijn (ook wel interlocutoir vonnis genoemd)."
712a8cd2-99a7-4345-86b9-8a23728aa968,Uitvoerbaar bij voorraad,nl-nl,Rechtspraak,CC0,True,False,De mogelijkheid om een uitspraak onmiddellijk uit te voeren hoewel de hoofdzaak of het hoger beroep nog niet is afgedaan. Het instellen van beroep heeft in dit geval geen opschortende werking.
7fcef370-6e9c-439e-b1ab-5b03ec25bbec,Unus-rechtspraak,nl-nl,Rechtspraak,CC0,True,False,Zitting met één rechter die rechtspreekt.
1a8c995b-327d-400b-8259-e976d6d63ceb,Verbeurdverklaren,nl-nl,Rechtspraak,CC0,True,False,De rechter kan bepalen dat een veroordeelde als bijkomende straf de spullen kwijtraakt die bij hem in beslag zijn genomen.
747fe6be-7137-464e-bd47-4fb91f05b3fd,Verdachte,nl-nl,Rechtspraak,CC0,True,False,Iemand over wie aanwijzingen bestaan dat hij mogelijk een strafbaar feit heeft gepleegd. De wet spreekt over “een redelijk vermoeden van schuld”. Een verdachte wordt pas dader genoemd nadat hij onherroepelijk is veroordeeld.
3690cdb3-a50d-45dd-8a79-e90b8c74f866,Verhaal,nl-nl,Rechtspraak,CC0,True,False,Het recht om een betalingsverplichting geheel of gedeeltelijk bij een ander neer te leggen. Bijvoorbeeld de sociale dienst die een bijstandsuitkering mag verhalen op de ex-partner.
0ec0eb19-4417-4307-966d-8ca23e79e575,Verjaring,nl-nl,Rechtspraak,CC0,True,False,"De termijn na afloop waarvan een recht ontstaat of juist verloren gaat of een misdrijf of overtreding niet meer kan worden berecht. De uitvoering van een opgelegde straf kan ook verjaren, dit heet executieverjaring."
f6a8bebd-6602-45fb-aba0-539bb0dea4c3,Verplichte procesvertegenwoordiging,nl-nl,Rechtspraak,CC0,True,False,Beginsel dat een burger alleen een proces mag voeren als hij door een advocaat vertegenwoordigd wordt.
35a91df6-b339-4b40-a7f3-346f2ea12a9a,Verschoningsrecht,nl-nl,Rechtspraak,CC0,True,False,Het recht dat een getuige op grond van zijn familierelatie met de verdachte of op grond van zijn beroep heeft om vragen van de rechter onbeantwoord te laten. Een getuige mag zich ook verschonen van het geven van een antwoord als hij zichzelf daardoor zou belasten.
9b281a4f-50bd-42b8-b8fc-4bb317e51cae,Verstekvonnis of bij verstek veroordeeld zijn,nl-nl,Rechtspraak,CC0,True,False,Veroordeling die wordt uitgesproken terwijl de gedaagde of verdachte niet in de procedure is verschenen.
9d02f41e-49a5-40c2-8258-125c5e8af389,Vertrouwensbeginsel,nl-nl,Rechtspraak,CC0,True,False,"Algemeen beginsel van behoorlijk bestuur dat voorschrijft dat een burger erop moet kunnen vertrouwen, dat een bepaalde toezegging van een bestuursorgaan ook nagekomen wordt of een wettelijke bepaling wordt nageleefd."
04822d3b-ad7e-474b-97dd-6dbcdaa388de,Vervangende hechtenis,nl-nl,Rechtspraak,CC0,True,False,"Aantal dagen dat de veroordeelde moet vastzitten als hij zijn boete niet betaalt of een taakstraf niet naar behoren verricht. Wanneer een boete of een taakstraf wordt opgelegd, wordt er meteen bij vermeld welke vrijheidsstraf daar tegenover staat."
9665f584-d448-484c-b50c-40214c518db0,Voorwaardelijke invrijheidstelling,nl-nl,Rechtspraak,CC0,True,False,"Iemand die door de rechter tot een geheel onvoorwaardelijke gevangenisstraf van meer dan één jaar veroordeeld is, hoeft die straf doorgaans niet helemaal uit te zitten. Dat geldt niet voor minderjarigen en voor personen die een jaar of minder straf hebben gekregen. Meestal moet iemand tweederde van zijn straf hebben uitgezeten, voordat hij voorwaardelijk in vrijheid wordt gesteld. De voorwaarden, zoals het volgen van een vaardigheidstraining, elektronisch toezicht of een contactverbod, worden door de officier van justitie opgelegd. De veroordeelde mag in ieder geval niet opnieuw de fout ingaan."
7f252157-da2c-4142-8cbd-b10369efce7d,Verweerder,nl-nl,Rechtspraak,CC0,True,False,In civiel of bestuursrecht: de tegenpartij van de verzoeker.
866f3ea5-15ed-4997-801d-9f5e93e14d4d,Verzekering,nl-nl,Rechtspraak,CC0,True,False,Zie: Inverzekeringstelling.
c46e91b0-eceb-4574-b424-ed8795639d65,Verzet,nl-nl,Rechtspraak,CC0,True,False,"1. Het rechtsmiddel tegen een uitspraak dat iemand kan indienen die bij verstek (afwezigheid) veroordeeld is. Het is ook een rechtsmiddel tegen onjuist in rekening gebracht griffierecht of tegen een dwangbevel. 2. Als een verdachte in de opgelegde straf door de officier van justitie, kan hij hiertegen verzet aantekenen bij de strafrechter. Deze zal de zaak vervolgens opnieuw bekijken."
73aa42b3-8307-4d34-bd56-e32947ef08ff,Verzoeker,nl-nl,Rechtspraak,CC0,True,False,Indiener van een verzoekschrift.
34299406-0193-457c-ab4a-1d10c3254d8d,Voeging,nl-nl,Rechtspraak,CC0,True,False,"Het samenvoegen van verschillende strafbare feiten tot één strafzaak of (in het civiele recht) het samenvoegen van twee procedures die tussen dezelfde personen lopen en hetzelfde onderwerp betreffen, dan wel verbonden zijn met elkaar."
c2ecba83-ea92-496b-93a6-3f01ba36c1d4,Voorarrest,nl-nl,Rechtspraak,CC0,True,False,Het totaal aantal dagen dat iemand vastzit voorafgaand aan de zitting en onherroepelijke uitspraak. De dagen die iemand in voorarrest heeft doorgebracht worden van de straf afgetrokken
e0a48414-0fcf-414d-a401-8cd612b66398,Voorgeleiding,nl-nl,Rechtspraak,CC0,True,False,Verhoor van de verdachte door de officier van justitie om vast te stellen of het Openbaar Ministerie de rechter moet vragen om de verdachte in voorlopige hechtenis te nemen.
b9e88dd2-0797-48cc-989e-71bf68a3ee42,Voorlopig getuigenverhoor,nl-nl,Rechtspraak,CC0,True,False,"Iemand die overweegt een civiele procedure te beginnen, kan aan de rechtbank een voorlopig getuigenverhoor vragen. Dit verhoor dient om de kansen bij een rechtszaak beter in te kunnen schatten, of om te voorkomen dat bewijs verloren gaat (door vertrek of overlijden van een getuige bijvoorbeeld)."
e80d6d8d-f033-4819-8f71-d2e2dfb1d775,Voorlopige hechtenis,nl-nl,Rechtspraak,CC0,True,False,"Verzamelnaam voor de begrippen bewaring, gevangenhouding en gevangenneming."
4cb51c29-0755-4745-ba72-496d98b84b82,Voorlopige voorziening,nl-nl,Rechtspraak,CC0,True,False,Een voorlopige beslissing in spoedeisende zaken die gezien kan worden als tijdelijke regeling tot de eindbeslissing er is. Bijvoorbeeld de voorlopige regeling bij wie de kinderen verblijven tijdens de behandeling van de echtscheidingsprocedure.
6bc173f7-16df-4516-be5b-697a3b3b3c15,Voorwaardelijke straf,nl-nl,Rechtspraak,CC0,True,False,"Straf die pas uitgevoerd wordt als de veroordeelde zich niet aan bepaalde voorwaarden houdt. Als voorwaarde geldt altijd dat de veroordeelde zich niet binnen de proeftijd opnieuw aan een strafbaar feit schuldig maakt. De proeftijd bedraagt in de meeste gevallen maximaal drie jaar. Als bijzondere voorwaarde kan bijvoorbeeld worden opgelegd dat de veroordeelde zich op bepaalde tijdstippen meldt bij de reclassering. Als de veroordeelde de opgelegde voorwaarden niet nakomt, kan de officier van justitie bij de rechter eisen dat de voorwaardelijk opgelegde straf alsnog ten uitvoer wordt gelegd."
8eb86696-fe92-4cfd-8fbd-912819a2a04e,Vormverzuim,nl-nl,Rechtspraak,CC0,True,False,Het verwaarlozen of niet in acht nemen van vormvoorschriften in een proces of door een bestuursorgaan. Ook wel ‘procedurefout’ genoemd.
49f94379-83b2-4e6d-bec3-26a1ef4e0dca,Vrijspraak,nl-nl,Rechtspraak,CC0,True,False,Beslissing van de rechter als hij het tenlastegelegde feit niet wettig en overtuigend bewezen acht.
b5ba6b26-3d73-4a65-b90e-d0bc2905a825,Vrijwaring,nl-nl,Rechtspraak,CC0,True,False,"De gedaagde in een civiel proces kan een derde partij bij de procedure betrekken als die ook met de zaak te maken heeft, met het doel dat de negatieve gevolgen van de uitkomst van het geschil op die derde kunnen worden verhaald. Dat heet ‘oproepen in vrijwaring’."
be3b587b-eb49-44ae-8563-74d9517dd964,Wederrechtelijk onrechtmatig,nl-nl,Rechtspraak,CC0,True,False,In strijd met het recht.
b2262e05-36ac-4547-92c2-13b26a32d642,Wraking,nl-nl,Rechtspraak,CC0,True,False,"Verzoek aan de rechtbank om een rechter in een bepaalde zaak te vervangen, omdat hij partijdig zou zijn."
223bf362-c211-4007-be58-995575b8937a,Zittende magistratuur,nl-nl,Rechtspraak,CC0,True,False,Aanduiding voor de rechters. Zie ook: Rechterlijke macht.
f0055829-29a7-4892-aa38-24f57faaa19e,Rechtbank,nl-nl,Rechtspraak,CC0,True,False,"Nederland telt elf rechtbanken. Ze bestrijken elk een deel van het land. Zo’n rechtsgebied heet arrondissement. Iedere rechtbank heeft verschillende zittingsplaatsen. De rechtbank behandelt rechtszaken op het gebied van het civiel recht, het strafrecht en het bestuursrecht. Arbeids-, huur- en huurkoopgeschillen en alle andere zaken die gaan om een bedrag van € 25.000,- of minder, worden behandeld door de kantonrechter. De voorzitter van het bestuur van een rechtbank is de president."
66fd2e2b-879b-4e67-b9f0-f03e1694802d,Gerechtshof,nl-nl,Rechtspraak,CC0,True,False,"Wie tegen een uitspraak van de rechtbank in beroep gaat, komt terecht bij het gerechtshof. Nederland telt vier gerechtshoven: Amsterdam, Arnhem-Leeuwarden, ‘s-Hertogenbosch en Den Haag. Hun rechtsgebied heet ressort. De rechters verrichten, net als bij de rechtbank, hun werkzaamheden in verschillende afdelingen. Er is in elk hof een team of afdeling civiel recht, strafrecht en belastingrecht. Het gerechtshof kijkt bij de behandeling van de zaak opnieuw naar alle feiten en maakt een eigen beoordeling. De rechters bij het gerechtshof noemen we raadsheren. De uitspraak heet ‘arrest’."
423315c8-1abb-447b-b3d8-415a5e741abc,Bijzondere colleges,nl-nl,Rechtspraak,CC0,True,False,"Naast de rechtbanken en de gerechtshoven zijn er nog twee bijzondere gerechten: de Centrale Raad van Beroep (in Utrecht) en het College van Beroep voor het bedrijfsleven (in Den Haag). De Centrale Raad is een bestuursrechter die vrijwel alleen zaken behandelt waarin hoger beroep is ingesteld tegen een uitspraak van de rechtbank. Dit college is vooral werkzaam op het gebied van de sociale zekerheid en het ambtenarenrecht. Het College van Beroep voor het bedrijfsleven oordeelt over geschillen op het terrein van het sociaal-economisch bestuursrecht, en in hoger beroep over zaken betreffende onder meer de Mededingingswet en de Telecommunicatiewet."
d68dbdde-f58d-4c1d-a6bf-d4803a85fa5d,Hoge Raad,nl-nl,Rechtspraak,CC0,True,False,"Het hoogste rechtscollege in Nederland is de Hoge Raad der Nederlanden in Den Haag, kortweg aan te duiden als de Hoge Raad. De Hoge Raad houdt zich bezig met cassatierechtspraak. De Hoge Raad stelt niet meer zelf de feiten vast, maar bekijkt of het gerechtshof bij zijn beslissing het recht goed heeft toegepast. Het beroep in cassatie heeft dan ook als belangrijkste functie het bevorderen van een uniforme rechtstoepassing door de recht-banken en de gerechtshoven. Bij de Hoge Raad worden zaken beslist door drie rechters. In speciale gevallen, dit ter beoordeling van de Hoge Raad, wordt een zaak door vijf leden behandeld."
ebffd483-b5ad-4b78-a298-08d2444035e2,Afdeling bestuursrechtspraak van de Raad van State,nl-nl,Rechtspraak,CC0,True,False,"De Raad van State is een adviesorgaan van de regering. De Afdeling bestuursrechtspraak houdt zich bezig met rechtspraak. De zaken die de Afdeling bestuursrecht behandelt, hebben uitsluitend betrekking op conflicten tussen burgers (of bedrijven) aan de ene kant en de overheid aan de andere kant. Dit soort conflicten wordt doorgaans eerst behandeld bij de betreffende overheidsinstelling in een zogeheten bezwaarschriftenprocedure. Wie het niet eens is met de beslissing van het overheidsorgaan, kan in beroep bij de sector bestuursrecht van de rechtbank. Beroepen op de beslissing van de rechtbank worden behandeld door de Afdeling bestuursrechtspraak van de Raad van State, maar soms ook door de Centrale Raad van Beroep of het College van Beroep voor het bedrijfsleven."
335e42fc-70cf-42eb-9e5c-3b12ee644905,Raad voor de rechtspraak,nl-nl,Rechtspraak,CC0,True,False,"De Raad voor de rechtspraak vormt het overkoepelende bestuur voor de rechtbanken, hoven en bijzondere colleges. Belangrijke taken van de Raad zijn: zorgen voor de begroting, verdeling van financiële middelen over de gerechten en ondersteuning van de zelfstandige bedrijfsvoering door de gerechten. Een andere belangrijke taak is het, na overleg met de gerechten, adviseren van regering en parlement over wetten die de rechtspraak raken. Daarnaast ondersteunt de Raad activiteiten van de gerechten ter bevordering van de uniformiteit en kwaliteit van de rechtspleging."
38ca94ca-05a3-4326-9c51-830d70231556,Europees Hof van Justitie,nl-nl,Rechtspraak,CC0,True,False,"Het Europese Hof van Justitie en het daaraan verbonden Gerecht van Eerste Aanleg in Luxemburg moeten erop toezien dat de instellingen en de lidstaten van de Europese Unie de oprichtingsverdragen en de andere eigen regels van de unie eerbiedigen en binnen de gehele unie op dezelfde wijze toepassen. Het doet dat vooral door, op verzoek van nationale rechters, een bindende beslissing te nemen over de uitleg van het gemeenschapsrecht; de nationale rechter past die uitleg vervolgens toe in het door hem te beslechten geschil. Het Hof beslecht zelf geschillen die over de uitleg en de toepassing van het gemeenschapsrecht kunnen ontstaan tussen de instellingen van de unie, lidstaten en burgers van de unie."
1329c214-6e24-45a5-b4e6-2220949c5042,Europees Hof voor de rechten van de mens,nl-nl,Rechtspraak,CC0,True,False,"Op basis van het Europese Verdrag tot bescherming van de Rechten van de Mens en de fundamentele vrijheden is het Europese Hof voor de Rechten van de Mens te Straatsburg ingesteld. Tegen staten die het klachtrecht voor hun burgers hebben erkend, kunnen klachten wegens schending van een verdragsbepaling aan het Hof worden voorgelegd. Ook de Europese Commissie voor de Rechten van de Mens en andere bij het verdrag aangesloten staten hebben deze mogelijkheid. Burgers kunnen pas klagen bij het Hof wanneer de hoogste rechter in het eigen land zich over de zaak heeft uitgesproken. Het Europese Hof voor de Rechten van de Mens telt net zoveel rechters als verdragsstaten: 44. Zij worden benoemd voor een periode van zes jaar."
2ae24c7e-7283-4d72-8ee2-e501e00c08bc,Internationaal Gerechtshof,nl-nl,Rechtspraak,CC0,True,False,"Het Internationale Hof van Justitie (of: Internationale Gerechtshof) in Den Haag is een van de zes hoofdorganen van de Verenigde Naties en het enige dat niet in New York is gevestigd. Dit Hof, gehuisvest in het Vredespaleis, behandelt uitsluitend geschillen tussen staten. Het Hof geeft ook adviezen aan VN-organen, zoals de Veiligheidsraad. Het Hof komt alleen in actie op verzoek en met instemming van de betrokken staten. Het Hof telt vijftien rechters, die voor een periode van negen jaar worden benoemd."
a73394a8-7910-4d35-91b2-b0dd5794a266,Internationaal Strafhof,nl-nl,Rechtspraak,CC0,True,False,"Het Internationale Strafhof in Den Haag werd opgericht in 1998, maar is pas actief sinds 2002. In 2004 heeft het Hof zijn eerste zaken in behandeling genomen. Het Hof is belast met de vervolging en berechting van personen voor misdrijven als genocide, oorlogsmisdaden en misdaden tegen de menselijkheid. Anders dan het Internationale Gerechtshof kan dit Hof alleen zaken tegen personen behandelen. Het Hof zal uitsluitend in actie komen als nationale juridische instellingen niet kunnen of willen rechtspreken."
